,patch,result,year,playoffs,game,playerid,gamelength,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,Cluster
57,9.06,1,2019.0,0.6770833333333334,2.2916666666666665,150.0,1978.8715277777778,16.666666666666668,8.614583333333334,39.66319444444444,16.666666666666668,8.614583333333334,2.0868055555555554,0.3715277777777778,0.06597222222222222,0.013888888888888888,0.6076388888888888,,,,0.5203611111111107,0.7739534722222223,0.6388888888888888,2.9479166666666665,1.2881944444444444,2.829861111111111,1.2291666666666667,0.6909722222222222,0.7534722222222222,0.71875,0.6666666666666666,,0.11805555555555555,0.059027777777777776,0.6076388888888888,0.6076388888888888,0.3923611111111111,0.8298611111111112,1.1805555555555556,0.2222222222222222,0.6875,9.340277777777779,2.704861111111111,0.7430555555555556,0.7673611111111112,1.9166666666666667,0.1701388888888889,65921.97916666667,1985.9666024305552,,2537.2845784722217,2327.8391194444425,116.93402777777777,3.5193055555555564,51.197916666666664,1.5264701388888895,43.583333333333336,259.19444444444446,7.800500000000004,63856.694444444445,42294.21875,1290.3994871527777,,57465.725694444445,0.10169612680208333,,894.8923611111111,211.32986111111111,127.51041666666667,24.836805555555557,33.591062152777766,15854.770833333334,18682.26736111111,322.15625,15199.930555555555,18263.53125,313.3333333333333,654.8402777777778,418.7361111111111,8.822916666666666,1.9375,3.017361111111111,1.2708333333333333,1.2708333333333333,1.8576388888888888,1.9479166666666667,25325.069444444445,30055.590277777777,510.875,23743.315972222223,28995.854166666668,494.8229166666667,1581.7534722222222,1059.736111111111,16.052083333333332,4.111111111111111,7.145833333333333,2.611111111111111,2.6041666666666665,4.371527777777778,4.128472222222222,Cluster 0
59,9.07,1,2019.0,0.0502092050209205,1.7698744769874477,148.9539748953975,1839.878661087866,18.535564853556487,8.96652719665272,41.79497907949791,18.535564853556487,8.96652719665272,2.2677824267782425,0.4309623430962343,0.0502092050209205,0.012552301255230125,0.6359832635983264,,,,0.6240389121338914,0.9119665271966534,0.6778242677824268,2.9790794979079496,1.0334728033472804,2.933054393305439,1.00418410041841,0.8117154811715481,0.7196652719665272,0.6778242677824268,0.7238493723849372,,0.04602510460251046,0.029288702928870293,0.6150627615062761,0.6150627615062761,0.38493723849372385,0.8491379310344828,1.0836820083682008,0.1799163179916318,0.7489539748953975,8.04602510460251,2.1129707112970713,0.799163179916318,0.8242677824267782,1.5104602510460252,0.08368200836820083,63745.99581589958,2076.290721757322,,2596.8283008368194,2245.9918451882854,101.10460251046025,3.273758158995817,45.01673640167364,1.4418112970711296,36.71129707112971,229.4100418410042,7.412059414225945,60523.58577405858,40378.79079497908,1328.4166100418402,,54087.238493723846,0.12411895280334727,,834.9809523809524,199.22175732217573,115.84100418410041,26.234309623430963,33.222182857142855,16179.937238493723,18743.46861924686,315.97071129707115,15313.384937238494,18173.255230125524,307.3765690376569,866.5523012552301,570.2133891213389,8.594142259414227,2.5439330543933054,3.6150627615062763,1.5523012552301256,1.5481171548117154,2.096234309623431,2.564853556485356,26176.728033472802,30269.732217573222,501.9665271966527,23894.351464435145,28865.28870292887,484.9581589958159,2282.3765690376567,1404.4435146443514,17.00836820083682,5.2217573221757325,8.577405857740585,3.0334728033472804,3.0292887029288704,4.941422594142259,5.2468619246861925,Cluster 0
61,9.08,1,2019.0,0.3181818181818182,1.8106060606060606,148.4848484848485,1841.6439393939395,18.931818181818183,8.946969696969697,41.57575757575758,18.931818181818183,8.946969696969697,2.6666666666666665,0.5075757575757576,0.045454545454545456,0.007575757575757576,0.6287878787878788,,,,0.6312386363636364,0.9176212121212121,0.6666666666666666,3.007575757575758,1.0378787878787878,2.946969696969697,1.0151515151515151,0.7803030303030303,0.6515151515151515,0.7424242424242424,0.7727272727272727,,0.06060606060606061,0.022727272727272728,0.6060606060606061,0.6060606060606061,0.3939393939393939,0.8671875,1.0984848484848484,0.12121212121212122,0.7727272727272727,8.803030303030303,2.022727272727273,0.7803030303030303,0.8560606060606061,1.643939393939394,0.06818181818181818,62787.25,2042.6904075757577,,2616.5643553030313,2361.681383333334,104.45454545454545,3.373276515151515,45.93181818181818,1.4738840909090911,37.5,235.6969696969697,7.599949242424245,61368.77272727273,41206.007575757576,1348.634135606061,,54502.97727272727,0.12914007500000002,,847.2795698924731,200.0681818181818,115.5530303030303,27.477272727272727,33.67310537634408,16136.924242424242,18645.136363636364,315.0833333333333,15220.469696969696,17968.795454545456,307.2348484848485,916.4545454545455,676.3409090909091,7.848484848484849,2.772727272727273,4.143939393939394,1.5833333333333333,1.5833333333333333,2.3636363636363638,2.772727272727273,26025.916666666668,30058.60606060606,504.6818181818182,23816.015151515152,28752.507575757576,486.2348484848485,2209.901515151515,1306.0984848484848,18.446969696969695,5.2272727272727275,8.446969696969697,3.3333333333333335,3.3333333333333335,5.4393939393939394,5.234848484848484,Cluster 0
63,9.09,1,2019.0,0.0,1.0,141.66666666666666,1923.0,20.333333333333332,10.5,46.25,20.333333333333332,10.5,2.6666666666666665,0.5833333333333334,0.0,0.0,0.75,,,,0.6527,0.9788250000000001,0.5833333333333334,3.25,0.9166666666666666,3.1666666666666665,0.9166666666666666,0.75,0.5833333333333334,1.3333333333333333,0.5,,0.08333333333333333,0.0,0.25,0.25,0.75,0.75,1.4166666666666667,0.25,0.8333333333333334,9.5,3.0,0.5833333333333334,0.75,2.4166666666666665,0.25,68454.33333333333,2133.0566,,2696.0656833333337,2454.7587666666664,96.0,2.966858333333334,39.5,1.2354833333333333,35.583333333333336,228.16666666666666,7.1174583333333326,63310.833333333336,42318.333333333336,1331.9307666666666,,55752.833333333336,0.13863911166666668,,788.4166666666666,219.25,125.16666666666667,31.583333333333332,31.4541,15867.25,18669.666666666668,309.4166666666667,14721.333333333334,18031.25,296.8333333333333,1145.9166666666667,638.4166666666666,12.583333333333334,2.25,3.0833333333333335,1.25,1.25,1.4166666666666667,2.25,25487.333333333332,30054.25,494.75,23224.583333333332,28746.833333333332,461.6666666666667,2262.75,1307.4166666666667,33.083333333333336,4.75,7.833333333333333,3.5,3.5,6.833333333333333,4.75,Cluster 3
65,9.1,1,2019.0,0.0,1.0,141.07142857142858,1902.607142857143,18.25,9.0,42.267857142857146,18.25,9.0,2.4464285714285716,0.4642857142857143,0.08928571428571429,0.0,0.5714285714285714,,,,0.5914446428571428,0.8680750000000002,0.5714285714285714,2.8392857142857144,1.2321428571428572,2.75,1.2142857142857142,0.8035714285714286,0.8035714285714286,0.625,0.5178571428571429,,0.08928571428571429,0.017857142857142856,0.6428571428571429,0.6428571428571429,0.35714285714285715,0.8214285714285714,1.1071428571428572,0.21428571428571427,0.6428571428571429,9.589285714285714,2.482142857142857,0.6785714285714286,0.6785714285714286,1.8392857142857142,0.16071428571428573,63560.92857142857,2008.309742857143,,2584.543921428572,2294.9628874999994,102.89285714285714,3.197389285714286,43.42857142857143,1.340678571428571,39.5,232.35714285714286,7.248141071428571,61691.767857142855,40907.16071428572,1301.0945303571425,,54786.67857142857,0.12452384125,,822.1071428571429,195.44642857142858,114.53571428571429,25.803571428571427,32.178598214285714,15829.482142857143,18649.035714285714,310.73214285714283,15093.767857142857,18131.321428571428,299.14285714285717,735.7142857142857,517.7142857142857,11.589285714285714,2.2857142857142856,3.0357142857142856,1.6071428571428572,1.6071428571428572,2.1607142857142856,2.3035714285714284,25471.428571428572,29772.196428571428,492.17857142857144,23616.410714285714,28723.910714285714,471.75,1855.017857142857,1048.2857142857142,20.428571428571427,4.767857142857143,7.928571428571429,3.1607142857142856,3.1607142857142856,4.892857142857143,4.785714285714286,Cluster 0
67,9.11,1,2019.0,0.0,1.4465811965811965,142.30769230769232,1956.7200854700855,16.918803418803417,8.301282051282051,39.48931623931624,16.918803418803417,8.301282051282051,2.1196581196581197,0.42094017094017094,0.06196581196581197,0.008547008547008548,0.6047008547008547,,,,0.5327002136752134,0.7814965811965807,0.6688034188034188,3.0106837606837606,1.2756410256410255,2.8952991452991452,1.2521367521367521,0.7329059829059829,0.7457264957264957,0.7200854700854701,0.6965811965811965,,0.11538461538461539,0.023504273504273504,0.5897435897435898,0.5897435897435898,0.40384615384615385,0.8297413793103449,1.185897435897436,0.22435897435897437,0.688034188034188,8.925213675213675,2.497863247863248,0.7606837606837606,0.7905982905982906,1.7927350427350428,0.0811965811965812,62734.39743589744,1914.4712572649594,,2482.370398717952,2309.8153576923078,112.39957264957265,3.41822756410256,50.797008547008545,1.532903418803419,41.69871794871795,251.89316239316238,7.657559829059838,63179.831196581195,41843.26495726496,1290.6382493589747,,56523.94017094017,0.10613928766452993,,875.9285714285714,208.81196581196582,125.05341880341881,25.294871794871796,33.04363027210887,15827.179487179486,18724.096153846152,315.6388888888889,15250.42735042735,18324.641025641027,308.14102564102564,576.7521367521367,399.45512820512823,7.497863247863248,1.9188034188034189,2.7948717948717947,1.311965811965812,1.3098290598290598,1.858974358974359,1.9230769230769231,25451.57905982906,29950.175213675215,498.4786324786325,23826.491452991453,28936.59188034188,482.19017094017096,1625.087606837607,1013.5833333333334,16.28846153846154,4.213675213675214,7.07051282051282,2.8141025641025643,2.8055555555555554,4.769230769230769,4.230769230769231,Cluster 0
69,9.12,1,2019.0,0.0,1.3157894736842106,143.5672514619883,1980.672514619883,16.160818713450293,7.985380116959064,37.58479532163743,16.160818713450293,7.985380116959064,2.0058479532163744,0.3742690058479532,0.05263157894736842,0.011695906432748537,0.5467836257309941,,,,0.5052365497076027,0.7418994152046783,0.6608187134502924,3.304093567251462,1.1578947368421053,3.146198830409357,1.1228070175438596,0.8771929824561403,0.7602339181286549,0.804093567251462,0.7046783625730995,,0.15789473684210525,0.03508771929824561,0.5818713450292398,0.5818713450292398,0.4093567251461988,0.8245614035087719,1.2163742690058479,0.21929824561403508,0.6754385964912281,9.52046783625731,2.4649122807017543,0.7777777777777778,0.8070175438596491,2.026315789473684,0.10526315789473684,63825.0,1924.105950292398,,2487.862999415205,2186.674189766082,116.34210526315789,3.492344736842105,54.038011695906434,1.6105190058479535,43.60233918128655,261.0438596491228,7.828839181286546,63586.716374269,42005.86842105263,1282.0873842105257,,57042.85380116959,0.11020040415497075,,869.0116959064327,211.12865497076024,126.10526315789474,25.24561403508772,32.822656140350865,15733.222222222223,18693.719298245614,316.57894736842104,15300.809941520467,18378.719298245614,308.8859649122807,432.4122807017544,315.0,7.692982456140351,1.7660818713450293,2.719298245614035,1.4298245614035088,1.4239766081871346,2.1023391812865495,1.780701754385965,25290.622807017542,29976.792397660818,499.5964912280702,23776.97076023392,28918.92105263158,482.8421052631579,1513.6520467836258,1057.8713450292398,16.75438596491228,4.049707602339181,7.064327485380117,2.847953216374269,2.8391812865497075,4.807017543859649,4.064327485380117,Cluster 0
71,9.13,1,2019.0,0.0,1.425974025974026,149.35064935064935,1906.7376623376624,17.648051948051947,8.571428571428571,38.79350649350649,17.648051948051947,8.571428571428571,2.2454545454545456,0.3974025974025974,0.06623376623376623,0.015584415584415584,0.5987012987012987,,,,0.5738183116883119,0.8379653246753254,0.6636363636363637,3.038961038961039,1.094805194805195,2.948051948051948,1.0636363636363637,0.7675324675324675,0.6883116883116883,0.7519480519480519,0.7402597402597403,,0.09090909090909091,0.03116883116883117,0.5961038961038961,0.5961038961038961,0.4,0.8408488063660478,1.1467532467532469,0.17662337662337663,0.7181818181818181,8.984415584415585,2.257142857142857,0.7727272727272727,0.8285714285714286,1.7948051948051948,0.09480519480519481,65114.496103896105,2043.4844337662325,,2551.531524025973,2183.321185974024,106.5961038961039,3.312894545454549,47.1948051948052,1.459104155844156,39.994805194805195,240.27532467532467,7.475902857142854,62033.44025974026,41206.72857142857,1306.6915583116872,,55455.00519480519,0.11882503539363633,,839.2923649906891,205.7883116883117,121.9922077922078,25.81038961038961,32.61461415270019,15935.512987012988,18713.562337662337,314.1831168831169,15227.107792207793,18246.106493506493,305.0974025974026,708.4051948051948,467.45584415584415,9.085714285714285,2.248051948051948,3.390909090909091,1.412987012987013,1.4,1.983116883116883,2.251948051948052,25590.235064935066,30046.823376623375,497.0207792207792,23681.86753246753,28777.351948051946,478.35194805194806,1908.3675324675326,1269.4714285714285,18.66883116883117,4.672727272727273,7.696103896103896,2.9220779220779223,2.9051948051948053,4.753246753246753,4.681818181818182,Cluster 0
73,9.14,1,2019.0,0.03664921465968586,1.4973821989528795,147.46945898778358,1905.5986038394415,18.17801047120419,9.191972076788831,40.331588132635254,18.17801047120419,9.191972076788831,2.3420593368237346,0.42757417102966844,0.059336823734729496,0.012216404886561954,0.6178010471204188,,,,0.5933242582897034,0.8764202443280978,0.6404886561954625,2.9214659685863875,1.2408376963350785,2.830715532286213,1.2111692844677138,0.7766143106457243,0.6963350785340314,0.6771378708551483,0.680628272251309,,0.09075043630017451,0.029668411867364748,0.5776614310645725,0.5776614310645725,0.41710296684118675,0.7910714285714285,1.0732984293193717,0.23909249563699825,0.6893542757417103,9.200698080279231,2.404886561954625,0.7626527050610821,0.8237347294938918,1.862129144851658,0.1082024432809773,67132.44328097731,2112.5701671902225,,2666.6302668411863,2232.646820069808,107.90052356020942,3.35411815008726,48.72251308900523,1.5005869109947654,39.67015706806283,241.38743455497382,7.515251832460733,62421.05759162304,41605.930191972075,1321.2039687609079,,56049.34554973822,0.10938065920942405,,843.375314861461,203.82024432809774,122.86387434554973,24.593368237347295,32.753058438287184,16102.656195462478,18727.462478184993,315.41535776614313,15386.952879581151,18257.631762652705,305.70680628272254,715.7033158813264,469.8307155322862,9.708551483420594,2.4642233856893543,3.607329842931937,1.6858638743455496,1.6736474694589878,2.357766143106457,2.472949389179756,25911.656195462478,30114.273996509597,500.2268760907504,24077.223385689354,28909.893542757418,481.8586387434555,1834.4328097731238,1204.3804537521814,18.36823734729494,5.012216404886562,8.293193717277488,3.3280977312390925,3.31239092495637,5.483420593368237,5.024432809773124,Cluster 0
75,9.15,1,2019.0,0.2916666666666667,1.9404761904761905,147.81746031746033,1890.9325396825398,18.5515873015873,9.09920634920635,41.426587301587304,18.5515873015873,9.09920634920635,2.373015873015873,0.49206349206349204,0.08333333333333333,0.017857142857142856,0.5734126984126984,,,,0.6082176587301587,0.8929525793650794,0.6746031746031746,2.988095238095238,1.130952380952381,2.9126984126984126,1.1111111111111112,0.7837301587301587,0.7222222222222222,0.7222222222222222,0.6845238095238095,,0.07539682539682539,0.01984126984126984,0.6031746031746031,0.6031746031746031,0.3869047619047619,0.8580121703853956,1.1626984126984128,0.18055555555555555,0.6805555555555556,9.363095238095237,2.2936507936507935,0.7757936507936508,0.8194444444444444,1.8234126984126984,0.08134920634920635,66721.99603174604,2121.6521007936512,,2658.922117857143,2241.949590674603,110.01587301587301,3.448849404761902,50.41865079365079,1.5658279761904763,40.58134920634921,244.9345238095238,7.690395833333335,62358.28968253968,41692.78571428572,1332.1779712301573,,56057.666666666664,0.11966667956944449,,841.8969072164948,204.0734126984127,122.48809523809524,24.625,32.61149862542956,16067.182539682539,18691.2876984127,314.1309523809524,15418.819444444445,18263.549603174604,307.01190476190476,648.3630952380952,427.73809523809524,7.119047619047619,2.5873015873015874,3.8492063492063493,1.7361111111111112,1.7301587301587302,2.6051587301587302,2.6011904761904763,25911.744047619046,30052.740079365078,498.99603174603175,24049.319444444445,28826.54365079365,483.76785714285717,1862.4246031746031,1226.1964285714287,15.228174603174603,5.148809523809524,8.738095238095237,3.2281746031746033,3.2202380952380953,5.380952380952381,5.162698412698413,Cluster 0
77,9.16,1,2019.0677083333333,0.5234375,2.1744791666666665,151.30208333333334,1910.8567708333333,18.510416666666668,8.901041666666666,40.734375,18.510416666666668,8.901041666666666,2.3463541666666665,0.4296875,0.06510416666666667,0.010416666666666666,0.6067708333333334,,,,0.5970161458333333,0.8699072916666676,0.6171875,2.8776041666666665,1.2473958333333333,2.7864583333333335,1.2239583333333333,0.7239583333333334,0.7161458333333334,0.6822916666666666,0.6640625,,0.09114583333333333,0.0234375,0.6197916666666666,0.6197916666666666,0.3645833333333333,0.8095238095238095,1.1848958333333333,0.1953125,0.6901041666666666,9.4140625,2.5026041666666665,0.7421875,0.7916666666666666,1.8541666666666667,0.10416666666666667,66756.70572916667,2089.1116992187494,,2661.326462239584,2247.0644635416647,112.08854166666667,3.4909354166666673,49.723958333333336,1.532816927083333,40.356770833333336,249.3203125,7.74545494791666,62834.34375,41965.609375,1327.1351156249998,,56304.2421875,0.11407360057291667,,848.8722466960353,205.8671875,124.0625,24.104166666666668,32.46515991189426,16049.859375,18679.486979166668,312.75,15357.481770833334,18208.341145833332,306.3151041666667,692.3776041666666,471.1458333333333,6.434895833333333,2.546875,3.7838541666666665,1.6640625,1.6458333333333333,2.4088541666666665,2.5520833333333335,25965.885416666668,30122.416666666668,496.7916666666667,23998.606770833332,28812.606770833332,482.8541666666667,1967.2786458333333,1309.8098958333333,13.9375,5.3203125,8.846354166666666,3.1744791666666665,3.1536458333333335,5.203125,5.328125,Cluster 0
79,9.17,1,2019.0,0.06756756756756757,1.4324324324324325,133.78378378378378,1965.554054054054,18.716216216216218,8.756756756756756,42.83783783783784,18.716216216216218,8.756756756756756,2.3378378378378377,0.4189189189189189,0.02702702702702703,0.0,0.527027027027027,,,,0.585927027027027,0.8469445945945946,0.581081081081081,3.2972972972972974,1.0945945945945945,3.1486486486486487,1.054054054054054,0.9054054054054054,0.6756756756756757,0.8513513513513513,0.7162162162162162,,0.14864864864864866,0.04054054054054054,0.5945945945945946,0.5945945945945946,0.40540540540540543,0.7567567567567568,1.0945945945945945,0.24324324324324326,0.7432432432432432,9.594594594594595,2.4864864864864864,0.7297297297297297,0.8108108108108109,2.027027027027027,0.12162162162162163,67333.9054054054,2030.2547337837832,,2576.503620270271,2250.3908283783785,112.89189189189189,3.4340054054054057,49.067567567567565,1.471822972972973,42.13513513513514,256.0405405405405,7.761859459459461,64040.48648648649,42613.85135135135,1311.2396959459456,,57351.98648648649,0.11387533513513515,,848.2162162162163,211.86486486486487,125.21621621621621,26.716216216216218,32.47487972972975,15817.648648648648,18652.405405405407,316.5945945945946,15314.716216216217,18221.22972972973,308.43243243243245,502.93243243243245,431.1756756756757,8.162162162162161,1.9864864864864864,3.2432432432432434,1.5,1.5,2.3513513513513513,1.9864864864864864,25481.405405405407,29784.68918918919,498.8918918918919,23817.797297297297,28730.864864864863,483.8783783783784,1663.6081081081081,1053.8243243243244,15.013513513513514,4.378378378378378,8.297297297297296,2.918918918918919,2.918918918918919,5.027027027027027,4.378378378378378,Cluster 0
81,9.18,1,2020.0,0.0,2.7777777777777777,133.33333333333334,1958.5555555555557,17.77777777777778,11.555555555555555,33.77777777777778,17.77777777777778,11.555555555555555,1.7777777777777777,0.3333333333333333,0.0,0.0,0.5555555555555556,,,,0.5654333333333333,0.9093444444444443,0.5555555555555556,3.111111111111111,1.1111111111111112,3.0,1.1111111111111112,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.8888888888888888,,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.7777777777777778,9.333333333333334,2.5555555555555554,0.5555555555555556,0.7777777777777778,1.3333333333333333,0.1111111111111111,69552.66666666667,2090.8849333333333,,2737.8335888888887,2361.0598333333332,107.44444444444444,3.231,43.77777777777778,1.3257333333333334,42.111111111111114,238.66666666666666,7.147455555555556,63033.77777777778,41678.444444444445,1283.6573555555556,,56540.88888888889,0.06570435666666669,,867.8888888888889,201.88888888888889,124.22222222222223,23.77777777777778,33.044333333333334,16007.888888888889,18821.88888888889,311.1111111111111,15302.222222222223,18446.333333333332,309.0,705.6666666666666,375.55555555555554,2.111111111111111,2.6666666666666665,3.3333333333333335,1.5555555555555556,1.5555555555555556,1.7777777777777777,2.6666666666666665,25213.222222222223,29625.88888888889,492.44444444444446,23795.666666666668,29008.11111111111,486.3333333333333,1417.5555555555557,617.7777777777778,6.111111111111111,4.444444444444445,6.444444444444445,3.2222222222222223,3.2222222222222223,4.111111111111111,4.444444444444445,Cluster 3
83,9.19,1,2019.0,0.0,1.5378151260504203,147.89915966386553,1997.5714285714287,17.30252100840336,9.243697478991596,37.89915966386555,17.30252100840336,9.243697478991596,2.042016806722689,0.4369747899159664,0.05042016806722689,0.008403361344537815,0.5546218487394958,,,,0.532950420168067,0.7989445378151258,0.6302521008403361,3.168067226890756,1.2857142857142858,2.957983193277311,1.2521008403361344,0.7226890756302521,0.7815126050420168,0.7058823529411765,0.7478991596638656,,0.21008403361344538,0.03361344537815126,0.5882352941176471,0.5882352941176471,0.3949579831932773,0.8487394957983193,1.226890756302521,0.19327731092436976,0.6974789915966386,9.470588235294118,2.773109243697479,0.7563025210084033,0.8067226890756303,1.9243697478991597,0.13445378151260504,65235.663865546216,1927.965016806723,,2436.280288235295,2124.1544218487397,127.6218487394958,3.8156487394957956,56.90756302521008,1.6848966386554625,45.857142857142854,275.4117647058824,8.227126050420166,65077.731092436974,43324.49579831933,1308.6907218487395,,58410.378151260506,0.10299554100840339,,878.4873949579832,218.98319327731093,130.53781512605042,27.33613445378151,33.122762184873935,15977.873949579833,18487.21848739496,314.89915966386553,15441.840336134454,18144.579831932773,307.42857142857144,536.0336134453781,342.6386554621849,7.470588235294118,2.2436974789915967,3.2436974789915967,1.6302521008403361,1.6302521008403361,2.495798319327731,2.2605042016806722,25641.067226890755,29563.084033613446,500.4201680672269,24042.67226890756,28678.95798319328,485.5126050420168,1598.3949579831933,884.1260504201681,14.907563025210084,4.319327731092437,7.226890756302521,2.957983193277311,2.957983193277311,5.008403361344538,4.336134453781512,Cluster 0
85,9.21,1,2019.0,1.0,2.7777777777777777,155.55555555555554,1977.0,23.77777777777778,15.777777777777779,47.77777777777778,23.77777777777778,15.777777777777779,2.6666666666666665,0.8888888888888888,0.0,0.0,0.5555555555555556,,,,0.7268666666666667,1.2043333333333335,0.5555555555555556,2.4444444444444446,1.8888888888888888,2.4444444444444446,1.8888888888888888,0.8888888888888888,0.3333333333333333,0.4444444444444444,0.7777777777777778,,0.0,0.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,1.2222222222222223,0.4444444444444444,0.7777777777777778,8.88888888888889,3.888888888888889,0.6666666666666666,0.6666666666666666,1.7777777777777777,0.1111111111111111,75353.33333333333,2280.5682777777783,,2924.814855555556,2220.917955555555,111.33333333333333,3.342188888888889,42.111111111111114,1.2784555555555555,40.666666666666664,244.55555555555554,7.357711111111111,65838.77777777778,44295.444444444445,1349.3281555555557,,59758.22222222222,0.07117720666666666,,848.5555555555555,199.55555555555554,120.55555555555556,25.88888888888889,31.729366666666667,15971.888888888889,17700.777777777777,306.22222222222223,15689.222222222223,17929.333333333332,299.1111111111111,282.6666666666667,-228.55555555555554,7.111111111111111,3.2222222222222223,6.0,2.888888888888889,2.888888888888889,4.111111111111111,3.2222222222222223,26070.666666666668,28644.777777777777,490.8888888888889,25321.333333333332,28686.777777777777,479.3333333333333,749.3333333333334,-42.0,11.555555555555555,5.444444444444445,10.555555555555555,5.222222222222222,5.222222222222222,9.88888888888889,5.444444444444445,Cluster 1
87,9.22,1,2019.0,0.0,1.7272727272727273,169.6969696969697,1856.4545454545455,26.03030303030303,15.545454545454545,48.75757575757576,26.03030303030303,15.545454545454545,3.0,0.5757575757575758,0.06060606060606061,0.0,0.6363636363636364,,,,0.8622151515151514,1.350209090909091,0.7575757575757576,3.212121212121212,1.0909090909090908,3.1818181818181817,1.0909090909090908,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.6363636363636364,,0.030303030303030304,0.0,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.8484848484848485,1.2727272727272727,0.24242424242424243,0.696969696969697,9.424242424242424,3.0606060606060606,0.7272727272727273,0.696969696969697,2.0303030303030303,0.21212121212121213,71641.78787878787,2311.0658515151517,,2897.273681818182,2309.895987878788,102.24242424242425,3.3027818181818187,39.0,1.2439818181818185,41.39393939393939,220.03030303030303,7.06739393939394,62803.757575757576,42489.878787878784,1383.5535818181816,,56128.57575757576,0.08837318848484847,,775.969696969697,182.42424242424244,106.96969696969697,22.03030303030303,31.014469696969698,16259.727272727272,18256.121212121212,294.57575757575756,15633.060606060606,17801.060606060608,287.45454545454544,626.6666666666666,455.06060606060606,7.121212121212121,4.454545454545454,5.9393939393939394,3.242424242424242,3.212121212121212,4.0606060606060606,4.454545454545454,26550.878787878788,29464.666666666668,463.42424242424244,24542.424242424244,28033.78787878788,446.1818181818182,2008.4545454545455,1430.878787878788,17.242424242424242,8.757575757575758,12.93939393939394,5.787878787878788,5.7272727272727275,8.121212121212121,8.757575757575758,Cluster 3
89,9.23,1,2019.125,0.0,1.7875,141.25,1865.6,18.9625,8.35,40.9375,18.9625,8.35,2.4625,0.425,0.075,0.0125,0.725,,,,0.6227800000000003,0.88315125,0.625,3.4,1.15,3.2875,1.15,0.8125,0.85,0.7375,0.8875,,0.1125,0.0,0.6125,1.2125,0.65,0.8055555555555556,0.9125,0.25,0.675,9.0,2.6875,0.775,0.775,1.6,0.0375,59989.925,1926.5740875000004,,2517.23245,2299.37069,112.25,3.591179999999999,51.0125,1.61753875,40.875,249.7125,7.9895962500000035,59985.1375,39578.025,1280.0813599999997,,53707.75,0.10182471575,,820.4,212.6375,126.6625,25.6625,33.88227,16051.8625,18141.45,311.6875,15164.4875,17626.7,306.0,887.375,514.75,5.6875,3.0625,4.825,1.7125,1.7125,2.725,3.075,25669.425,29069.5375,498.55,23774.35,27820.1125,484.6,1895.075,1249.425,13.95,5.475,9.15,3.0625,3.0625,5.4625,5.4875,Cluster 0
